690,0.096,0.099,0.097,0.097,0.101,0.1,0.104,0.105,0.102,0.102,0.103,0.105,411,3268,3980,6715,12219,14738,15918,18923,24446,28311,31004,36225
705,0.096,0.098,0.097,0.096,0.101,0.099,0.103,0.104,0.102,0.102,0.102,0.105,415,3266,3972,6709,12202,14729,15928,18875,24477,28302,30943,36194
720,0.096,0.099,0.097,0.097,0.101,0.1,0.104,0.105,0.102,0.102,0.103,0.105,421,3267,3981,6705,12199,14726,15924,18901,24456,28305,30938,36193
735,0.096,0.099,0.097,0.097,0.101,0.1,0.103,0.105,0.102,0.102,0.102,0.105,426,3255,3987,6706,12195,14725,15906,18849,24411,28253,30925,36158
750,0.096,0.099,0.097,0.097,0.101,0.1,0.104,0.104,0.102,0.102,0.102,0.105,429,3267,3975,6706,12189,14731,15914,18876,24410,28300,30915,36158
765,0.096,0.098,0.097,0.097,0.101,0.1,0.103,0.104,0.102,0.102,0.102,0.105,431,3268,3987,6709,12215,14723,15922,18849,24436,28288,30966,36120
780,0.096,0.099,0.097,0.097,0.101,0.1,0.104,0.105,0.102,0.102,0.103,0.105,436,3265,3982,6715,12207,14722,15895,18885,24415,28293,30961,36179
795,0.096,0.098,0.097,0.096,0.101,0.1,0.103,0.104,0.102,0.102,0.102,0.105,436,3266,3980,6720,12188,14721,15889,18846,24383,28276,30938,36138
810,0.096,0.098,0.097,0.097,0.101,0.1,0.104,0.104,0.102,0.102,0.102,0.105,440,3268,3985,6706,12189,14712,15874,18833,24403,28252,30916,36104
825,0.096,0.099,0.097,0.097,0.101,0.1,0.103,0.104,0.102,0.102,0.102,0.105,442,3272,3984,6715,12183,14691,15869,18839,24372,28241,30895,36119
840,0.096,0.098,0.097,0.097,0.101,0.1,0.103,0.104,0.102,0.102,0.102,0.105,446,3271,3981,6702,12190,14686,15884,18842,24351,28217,30883,36025
855,0.096,0.098,0.097,0.097,0.101,0.1,0.103,0.104,0.102,0.102,0.102,0.105,448,3274,3982,6704,12180,14700,15882,18804,24357,28208,30835,36058
870,0.096,0.099,0.097,0.097,0.101,0.1,0.104,0.104,0.102,0.102,0.102,0.105,451,3270,3984,6712,12166,14690,15844,18813,24360,28207,30848,36040
885,0.096,0.098,0.097,0.096,0.101,0.099,0.103,0.104,0.102,0.102,0.102,0.105,451,3269,3981,6697,12174,14666,15849,18765,24290,28146,30816,35962
900,0.096,0.098,0.097,0.097,0.101,0.099,0.103,0.104,0.102,0.102,0.102,0.105,456,3267,3984,6691,12163,14675,15852,18778,24332,28154,30775,35976
