0,0,0.01,0.05,0.1,0.25,0.5,1,1.5,2,2.5,5,10,0,0.01,0.05,0.1,0.25,0.5,1,1.5,2,2.5,5,10
0,0.13,0.119,0.127,0.122,0.132,0.127,0.128,0.125,0.127,0.13,0.13,0.132,474,475,474,474,483,477,458,480,478,472,475,471
15,0.13,0.119,0.127,0.122,0.131,0.127,0.126,0.124,0.127,0.13,0.129,0.133,470,474,473,471,478,477,465,464,463,471,474,476
30,0.129,0.119,0.127,0.122,0.131,0.127,0.127,0.125,0.129,0.13,0.129,0.133,468,473,470,476,476,479,469,455,454,474,478,475
45,0.129,0.119,0.127,0.122,0.131,0.126,0.126,0.125,0.129,0.13,0.129,0.134,461,469,465,476,474,478,465,452,450,473,475,465
60,0.129,0.119,0.127,0.123,0.131,0.126,0.126,0.125,0.128,0.13,0.129,0.134,444,469,465,473,473,475,463,450,448,469,476,463
75,0.13,0.123,0.127,0.122,0.131,0.126,0.126,0.125,0.128,0.129,0.129,0.133,442,470,466,470,474,479,459,450,447,468,475,462
90,0.129,0.12,0.127,0.122,0.131,0.126,0.126,0.124,0.127,0.129,0.129,0.133,442,468,464,471,473,478,461,450,451,469,472,461
105,0.129,0.12,0.127,0.122,0.131,0.126,0.126,0.123,0.126,0.13,0.129,0.133,443,470,466,471,475,475,462,451,451,470,474,460
120,0.129,0.12,0.127,0.122,0.13,0.126,0.126,0.124,0.126,0.129,0.129,0.133,443,471,466,469,475,479,461,452,455,471,478,463
135,0.129,0.121,0.127,0.122,0.13,0.126,0.126,0.123,0.125,0.13,0.129,0.133,449,477,472,473,478,483,465,458,457,474,481,465
150,0.129,0.12,0.127,0.122,0.13,0.126,0.126,0.123,0.126,0.131,0.128,0.133,455,482,474,478,484,487,474,467,466,481,486,472
165,0.129,0.119,0.127,0.122,0.13,0.126,0.126,0.123,0.125,0.129,0.129,0.133,467,496,484,484,526,517,500,483,475,486,493,477
180,0.129,0.12,0.127,0.122,0.13,0.126,0.126,0.123,0.125,0.13,0.129,0.133,453,479,476,478,483,487,471,463,462,477,485,470
195,0.129,0.122,0.126,0.122,0.13,0.126,0.125,0.123,0.125,0.129,0.129,0.132,448,472,468,469,477,480,466,455,454,471,478,463
210,0.13,0.121,0.126,0.122,0.13,0.126,0.126,0.123,0.125,0.13,0.129,0.133,449,475,469,470,476,481,466,461,458,475,477,464
225,0.129,0.12,0.126,0.122,0.129,0.125,0.126,0.123,0.125,0.129,0.128,0.132,451,476,471,470,479,481,468,460,462,472,478,466
240,0.13,0.12,0.126,0.122,0.129,0.126,0.125,0.124,0.125,0.129,0.128,0.132,460,484,478,478,487,491,477,470,465,480,486,471
255,0.13,0.12,0.126,0.122,0.13,0.126,0.125,0.123,0.125,0.129,0.128,0.133,454,478,471,474,480,484,470,463,462,476,479,465
270,0.129,0.119,0.126,0.122,0.13,0.126,0.126,0.123,0.125,0.129,0.128,0.132,455,475,470,472,479,482,469,462,459,472,476,461
285,0.13,0.119,0.126,0.122,0.13,0.126,0.125,0.123,0.125,0.128,0.128,0.133,461,479,473,473,481,484,469,463,461,472,478,463
300,0.13,0.119,0.127,0.122,0.13,0.126,0.126,0.123,0.125,0.129,0.128,0.132,458,481,474,476,482,484,469,463,463,471,479,464
315,0.13,0.119,0.127,0.122,0.129,0.125,0.125,0.123,0.124,0.129,0.129,0.132,459,481,475,474,483,485,471,462,464,472,479,466
330,0.13,0.118,0.126,0.122,0.13,0.125,0.125,0.123,0.124,0.129,0.128,0.132,464,482,476,473,483,488,474,466,464,474,478,463
345,0.13,0.119,0.126,0.122,0.13,0.125,0.125,0.123,0.124,0.128,0.128,0.132,465,485,477,476,481,485,473,467,463,471,476,465
360,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.123,0.124,0.128,0.128,0.132,463,481,477,477,483,488,471,468,463,470,477,460
375,0.129,0.118,0.126,0.121,0.129,0.125,0.124,0.123,0.125,0.129,0.128,0.132,463,485,480,476,483,486,473,465,463,470,474,459
390,0.129,0.118,0.126,0.121,0.129,0.125,0.125,0.122,0.124,0.128,0.128,0.132,467,484,478,480,485,486,473,465,462,468,474,459
405,0.129,0.118,0.126,0.122,0.13,0.125,0.125,0.123,0.124,0.129,0.128,0.132,469,485,479,479,484,487,473,467,462,468,474,459
