615,0.101,0.099,0.097,0.1,0.098,0.098,0.1,0.102,0.098,0.101,0.105,0.111,514,513,511,512,510,511,504,502,502,504,496,486
630,0.101,0.099,0.097,0.099,0.098,0.098,0.1,0.102,0.097,0.101,0.104,0.111,514,513,511,512,510,512,503,502,503,500,496,485
645,0.102,0.099,0.096,0.1,0.098,0.098,0.1,0.102,0.097,0.101,0.105,0.111,517,511,512,512,510,512,505,504,503,503,494,486
660,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.102,0.097,0.101,0.104,0.111,516,514,510,513,511,514,505,505,505,503,496,487
675,0.101,0.098,0.096,0.099,0.098,0.098,0.1,0.102,0.097,0.101,0.104,0.111,516,513,512,512,510,511,507,504,502,502,494,486
690,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.102,0.097,0.101,0.104,0.111,515,511,512,513,513,512,506,502,504,502,495,488
705,0.101,0.099,0.096,0.099,0.098,0.097,0.1,0.102,0.098,0.101,0.104,0.111,515,513,513,512,513,513,503,504,503,503,494,487
720,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.102,0.097,0.101,0.104,0.111,516,513,512,514,512,513,507,505,503,501,496,491
735,0.101,0.098,0.096,0.099,0.098,0.098,0.1,0.102,0.098,0.101,0.105,0.111,517,511,511,513,513,513,509,505,504,501,494,488
750,0.101,0.098,0.096,0.099,0.098,0.098,0.1,0.102,0.098,0.101,0.104,0.111,517,514,514,514,513,512,508,504,503,502,496,488
765,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.101,0.097,0.101,0.104,0.11,516,512,512,514,511,512,508,506,503,501,496,487
780,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.101,0.097,0.101,0.104,0.11,518,515,514,514,513,512,509,505,504,502,493,490
795,0.102,0.098,0.096,0.099,0.098,0.097,0.1,0.102,0.098,0.101,0.105,0.111,516,514,514,515,512,510,508,506,504,500,494,489
810,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.101,0.098,0.101,0.104,0.111,517,514,513,514,513,511,507,505,503,500,495,488
825,0.101,0.098,0.096,0.099,0.098,0.098,0.1,0.102,0.098,0.101,0.104,0.111,518,514,513,513,515,512,507,507,506,501,494,487
840,0.102,0.098,0.096,0.099,0.098,0.098,0.1,0.102,0.098,0.101,0.105,0.111,516,516,514,514,515,511,508,508,504,500,493,489
855,0.101,0.098,0.096,0.099,0.098,0.097,0.1,0.101,0.097,0.1,0.104,0.111,518,516,512,514,517,512,507,505,506,499,494,488
870,0.101,0.098,0.097,0.099,0.098,0.097,0.1,0.101,0.098,0.101,0.104,0.111,516,515,513,515,516,510,508,508,508,500,492,487
