0,0,0,0.01,0.01,0.01,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10,0,0,0,0.01,0.01,0.01,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10
0.649,0.614,0.644,0.668,0.679,0.618,0.563,0.61,0.672,0.489,0.931,0.738,1.217,0.615,0.622,0.6,0.663,0.586,0.655,0.656,0.656,0.693,0.696,0.707,0.677,0.676,0.652,0.677,0.674,0.662,0.511,0.502,0.5,0.278,0.271,0.28,549,542,545,551,546,546,549,557,565,572,612,576,854,570,569,578,579,582,575,574,578,589,590,590,606,586,599,605,607,608,580,589,586,523,524,544
0.495,0.489,0.498,0.492,0.504,0.507,0.496,0.484,0.498,0.5,0.522,0.484,0.484,0.493,0.482,0.523,0.551,0.498,0.494,0.49,0.483,0.478,0.468,0.458,0.485,0.482,0.46,0.452,0.445,0.446,0.398,0.372,0.365,0.168,0.17,0.167,3136,3049,3050,3500,3635,3720,4138,4070,4409,5142,5541,5529,8946,9064,8864,16745,20600,16831,40992,41529,39165,59642,61369,59206,70925,70386,69350,80165,80181,77172,76528,71097,74338,12548,12203,12623
0.129,0.129,0.129,0.116,0.116,0.116,0.124,0.124,0.124,0.119,0.119,0.119,0.127,0.127,0.127,0.123,0.123,0.123,0.124,0.124,0.124,0.121,0.121,0.121,0.122,0.122,0.122,0.127,0.127,0.127,0.127,0.127,0.127,0.131,0.131,0.131,529,529,529,529,529,529,521,521,521,529,529,529,536,536,536,534,534,534,518,518,518,519,519,519,507,507,507,494,494,494,481,481,481,466,466,466
0,0,0,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10,20,20,20,0,0,0,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10,20,20,20
0.544,0.532,0.538,0.518,0.514,0.513,0.518,0.528,0.516,0.529,0.522,0.522,0.544,0.533,0.527,0.527,0.523,1.103,0.531,0.524,0.543,0.531,0.518,0.534,0.534,0.537,0.512,0.514,0.526,0.512,0.518,0.53,0.537,0.522,0.525,0.532,14949,14696,14733,14192,13933,14122,14226,15271,14954,14898,14834,15146,15735,15557,14990,15037,15206,43046,15985,15469,16369,15932,15730,16058,16185,16467,15212,16039,16731,16343,17501,18205,18748,18834,18936,18777
0.594,0.56,0.562,0.564,0.562,0.566,0.57,0.569,0.554,0.569,0.567,0.586,0.562,0.552,0.548,0.55,0.521,0.54,0.552,0.561,0.553,0.543,0.55,0.55,0.553,0.543,0.539,0.528,0.523,0.519,0.533,0.555,0.539,0.513,0.514,0.527,33464,31225,30945,31171,31592,30216,31187,31002,30323,28773,27625,28060,24603,23711,23520,16727,15787,16351,11689,11134,11063,8254,8290,8531,5659,5616,5726,2478,2441,2408,1367,1379,1380,1021,1034,1026
0.1,0.1,0.1,0.098,0.098,0.098,0.096,0.096,0.096,0.099,0.099,0.099,0.097,0.097,0.097,0.097,0.097,0.097,0.1,0.1,0.1,0.101,0.101,0.101,0.097,0.097,0.097,0.101,0.101,0.101,0.104,0.104,0.104,0.111,0.111,0.111,517,517,517,518,518,518,513,513,513,514,514,514,513,513,513,511,511,511,510,510,510,505,505,505,505,505,505,501,501,501,493,493,493,486,486,486
