0,0,0,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10,20,20,20,0,0,0,0.05,0.05,0.05,0.1,0.1,0.1,0.25,0.25,0.25,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,2,2,2,2.5,2.5,2.5,5,5,5,10,10,10,20,20,20
0.951,0.818,0.947,0.929,0.775,0.769,0.756,0.88,0.895,0.85,0.851,0.836,0.825,0.834,0.697,0.687,0.799,0.671,0.666,0.656,0.666,0.657,0.654,0.65,0.793,0.646,0.788,0.777,0.76,0.767,0.613,0.621,0.626,0.595,0.611,0.709,17085,12867,16024,11161,9787,8540,7578,6267,6929,3061,2950,3285,1183,1099,1693,898,745,890,561,661,713,538,563,540,444,525,453,433,395,425,374,378,356,304,331,381
0.117,0.117,0.117,0.122,0.122,0.122,0.117,0.117,0.117,0.122,0.122,0.122,0.123,0.123,0.123,0.122,0.122,0.122,0.125,0.125,0.125,0.119,0.119,0.119,0.128,0.128,0.128,0.127,0.127,0.127,0.139,0.139,0.139,0.145,0.145,0.145,93,93,93,84,84,84,86,86,86,84,84,84,91,91,91,84,84,84,86,86,86,82,82,82,97,97,97,90,90,90,92,92,92,89,89,89
