0,0,10,20,30,50,100,150,200,250,300,350,400,0,10,20,30,50,100,150,200,250,300,350,400
0,0.095,0.102,0.101,0.099,0.1,0.102,0.105,0.103,0.108,0.108,0.106,0.102,416,413,418,405,400,388,378,372,362,359,351,351
15,0.095,0.101,0.101,0.099,0.101,0.102,0.107,0.103,0.108,0.108,0.107,0.103,412,417,431,405,399,381,369,368,355,350,330,345
30,0.095,0.101,0.101,0.099,0.1,0.102,0.108,0.104,0.109,0.109,0.108,0.106,406,419,429,404,399,378,362,356,345,339,319,328
45,0.095,0.101,0.101,0.099,0.101,0.102,0.106,0.105,0.109,0.11,0.109,0.108,405,421,402,403,395,372,355,350,334,327,310,315
60,0.095,0.1,0.1,0.099,0.101,0.102,0.107,0.105,0.11,0.111,0.11,0.11,404,420,399,402,392,367,350,339,327,318,301,306
75,0.095,0.1,0.101,0.099,0.101,0.103,0.108,0.106,0.11,0.112,0.111,0.112,404,420,401,402,392,365,343,334,320,309,295,298
90,0.095,0.101,0.101,0.099,0.101,0.103,0.108,0.106,0.111,0.112,0.112,0.114,399,418,400,401,392,364,341,332,315,306,289,291
105,0.095,0.1,0.101,0.099,0.101,0.103,0.108,0.106,0.111,0.113,0.112,0.115,402,419,403,401,392,364,342,328,313,302,288,286
120,0.095,0.101,0.101,0.099,0.101,0.103,0.108,0.106,0.111,0.113,0.112,0.116,403,417,400,398,390,360,337,327,310,298,283,286
135,0.095,0.1,0.101,0.099,0.101,0.103,0.108,0.106,0.111,0.113,0.113,0.116,402,418,400,401,393,363,337,328,309,298,284,283
150,0.096,0.1,0.101,0.099,0.101,0.103,0.108,0.106,0.111,0.113,0.113,0.117,402,418,400,399,393,364,341,327,308,297,285,282
165,0.096,0.1,0.1,0.099,0.101,0.102,0.108,0.106,0.111,0.113,0.114,0.116,403,416,400,400,393,364,340,328,312,299,282,282
180,0.096,0.1,0.1,0.099,0.101,0.102,0.107,0.106,0.111,0.113,0.113,0.116,402,417,399,400,392,362,340,328,311,297,285,282
195,0.096,0.1,0.1,0.098,0.105,0.102,0.108,0.106,0.11,0.113,0.113,0.116,403,418,398,401,393,363,339,327,310,299,285,280
210,0.096,0.1,0.101,0.099,0.105,0.103,0.108,0.106,0.111,0.113,0.113,0.116,401,416,401,398,391,362,340,327,310,299,286,281
225,0.096,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.116,405,415,399,397,391,366,340,330,313,302,286,284
240,0.096,0.1,0.1,0.099,0.105,0.103,0.108,0.106,0.11,0.113,0.113,0.116,404,415,400,398,390,363,340,328,312,299,287,283
255,0.096,0.1,0.1,0.099,0.105,0.103,0.108,0.106,0.11,0.112,0.113,0.117,407,415,400,399,391,365,340,328,312,299,286,283
270,0.096,0.1,0.1,0.099,0.106,0.102,0.107,0.106,0.111,0.112,0.113,0.116,405,415,399,399,391,363,341,329,311,300,286,282
285,0.096,0.1,0.101,0.099,0.105,0.102,0.107,0.107,0.111,0.112,0.113,0.117,405,415,402,398,391,364,340,329,313,300,286,283
300,0.096,0.1,0.1,0.099,0.105,0.102,0.107,0.106,0.111,0.113,0.113,0.116,407,414,398,399,391,363,340,332,313,301,287,283
315,0.097,0.1,0.101,0.099,0.106,0.103,0.107,0.106,0.111,0.112,0.113,0.117,410,412,400,397,390,364,342,329,313,301,287,284
330,0.096,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.116,408,415,401,398,391,363,342,330,312,301,288,283
345,0.096,0.1,0.1,0.099,0.105,0.103,0.107,0.106,0.111,0.112,0.113,0.117,408,415,402,399,391,364,341,332,315,302,288,283
360,0.096,0.1,0.101,0.099,0.105,0.103,0.107,0.106,0.111,0.112,0.113,0.117,410,415,402,398,392,364,341,330,313,302,288,284
375,0.096,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.111,0.112,0.113,0.116,410,416,403,399,393,364,343,330,314,301,290,285
390,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,412,414,404,401,392,366,343,332,315,300,287,283
405,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,412,415,407,400,392,366,346,330,313,300,289,284
420,0.096,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,413,419,405,400,392,364,343,330,314,303,287,284
435,0.096,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.116,413,419,407,403,394,367,342,332,316,302,291,284
450,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,414,419,409,404,394,368,344,331,313,304,290,286
465,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,414,419,406,402,394,369,344,332,315,304,291,285
480,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,415,419,408,404,395,368,345,331,314,303,292,288
495,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,416,418,408,404,394,367,346,331,314,302,293,286
510,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,417,418,410,404,396,369,348,334,316,305,293,286
525,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.113,0.117,418,421,407,402,395,370,349,334,315,304,292,287
540,0.097,0.099,0.1,0.099,0.105,0.102,0.107,0.106,0.11,0.112,0.112,0.117,418,421,410,404,395,368,347,334,316,304,293,287
