435,0.43,0.426,0.407,0.459,0.437,0.437,0.42,0.441,0.45,0.439,0.432,0.425,0.45,0.432,0.435,0.44,0.418,0.438,0.42,0.41,0.417,0.43,0.432,0.434,0.506,0.466,0.469,0.448,0.455,0.455,0.459,0.458,0.467,0.495,0.49,0.487,2470,2497,2453,2904,2750,2774,3198,3330,3492,5019,4451,4661,6297,5733,5663,7315,7080,7276,8599,8719,8883,18443,18679,19482,36774,37739,36119,39408,38348,38828,40476,39822,41421,42233,42815,41810
450,0.431,0.427,0.409,0.46,0.439,0.439,0.42,0.442,0.451,0.44,0.433,0.426,0.451,0.43,0.433,0.44,0.418,0.437,0.421,0.41,0.417,0.43,0.432,0.435,0.505,0.467,0.47,0.448,0.454,0.455,0.461,0.456,0.471,0.496,0.494,0.486,2482,2510,2466,2923,2772,2795,3205,3348,3507,5044,4467,4681,6323,5753,5668,7317,7094,7277,8624,8719,8892,18396,18666,19458,36756,37840,36293,39739,38649,39217,40886,40330,41929,42704,43233,42275
465,0.431,0.43,0.41,0.462,0.441,0.442,0.421,0.443,0.452,0.441,0.435,0.427,0.451,0.429,0.432,0.441,0.419,0.438,0.421,0.41,0.418,0.431,0.433,0.436,0.506,0.469,0.472,0.448,0.456,0.456,0.457,0.454,0.469,0.497,0.491,0.485,2498,2527,2486,2942,2788,2814,3229,3360,3533,5066,4484,4699,6325,5769,5686,7331,7107,7294,8649,8727,8922,18406,18694,19510,36799,38045,36488,39967,39168,39575,41278,40900,42375,43177,43793,42746
480,0.431,0.431,0.411,0.465,0.443,0.443,0.421,0.445,0.454,0.443,0.436,0.429,0.45,0.429,0.432,0.441,0.419,0.437,0.422,0.41,0.419,0.431,0.434,0.436,0.506,0.47,0.473,0.449,0.457,0.457,0.46,0.457,0.468,0.497,0.492,0.486,2509,2548,2498,2964,2810,2830,3245,3381,3551,5095,4506,4714,6343,5786,5701,7314,7096,7264,8651,8736,8934,18389,18703,19537,36745,38152,36719,40332,39626,39936,41600,41285,42778,43683,44317,43118
495,0.432,0.434,0.413,0.467,0.446,0.447,0.421,0.446,0.456,0.445,0.439,0.432,0.45,0.43,0.432,0.439,0.418,0.435,0.423,0.411,0.42,0.432,0.435,0.438,0.507,0.473,0.475,0.45,0.455,0.459,0.46,0.457,0.47,0.495,0.491,0.482,2526,2561,2512,2987,2830,2851,3257,3397,3567,5120,4525,4740,6381,5796,5717,7311,7125,7277,8686,8751,8931,18444,18682,19564,36832,38305,36924,40702,39996,40385,42190,41669,43196,44105,44778,43544
510,0.433,0.436,0.414,0.469,0.449,0.449,0.422,0.447,0.457,0.447,0.441,0.433,0.451,0.431,0.433,0.437,0.417,0.434,0.424,0.411,0.421,0.432,0.436,0.439,0.508,0.474,0.477,0.451,0.456,0.46,0.467,0.458,0.469,0.495,0.49,0.483,2542,2580,2529,3007,2846,2869,3275,3413,3588,5143,4541,4751,6413,5799,5731,7328,7145,7309,8694,8738,8943,18421,18729,19575,36872,38497,37101,40974,40328,40802,42583,42199,43719,44648,45402,44086
525,0.434,0.438,0.416,0.473,0.451,0.452,0.423,0.449,0.459,0.45,0.444,0.436,0.452,0.433,0.435,0.438,0.418,0.434,0.427,0.413,0.421,0.434,0.438,0.44,0.509,0.476,0.479,0.453,0.455,0.461,0.472,0.459,0.476,0.494,0.49,0.483,2560,2598,2543,3032,2870,2890,3294,3427,3605,5181,4555,4781,6425,5826,5751,7356,7169,7330,8723,8763,8958,18432,18755,19633,36940,38669,37296,41325,40620,41122,43069,42576,44172,45126,45876,44515
540,0.435,0.441,0.418,0.476,0.455,0.455,0.424,0.451,0.461,0.452,0.446,0.438,0.454,0.434,0.436,0.438,0.419,0.435,0.428,0.414,0.422,0.436,0.44,0.443,0.51,0.478,0.48,0.455,0.456,0.461,0.465,0.458,0.476,0.492,0.488,0.48,2573,2613,2560,3062,2888,2900,3310,3439,3630,5217,4581,4801,6448,5832,5774,7374,7175,7342,8725,8760,8968,18456,18738,19599,36929,38804,37470,41720,40942,41570,43498,43300,44566,45640,46374,44968
555,0.437,0.444,0.42,0.479,0.458,0.457,0.426,0.453,0.463,0.455,0.449,0.442,0.456,0.435,0.438,0.439,0.421,0.437,0.427,0.414,0.422,0.437,0.441,0.444,0.512,0.48,0.483,0.456,0.456,0.463,0.468,0.459,0.481,0.492,0.491,0.482,2591,2631,2575,3090,2910,2924,3332,3461,3649,5245,4600,4824,6486,5845,5785,7386,7203,7374,8747,8738,8961,18445,18785,19675,37050,38942,37657,42090,41163,42020,43939,43576,45166,46022,46870,45495
570,0.439,0.447,0.423,0.483,0.461,0.46,0.427,0.455,0.466,0.458,0.452,0.444,0.457,0.437,0.44,0.441,0.423,0.439,0.427,0.413,0.422,0.439,0.444,0.446,0.514,0.482,0.485,0.458,0.457,0.463,0.47,0.461,0.478,0.492,0.492,0.483,2613,2652,2596,3113,2934,2943,3343,3481,3671,5282,4620,4844,6495,5856,5814,7410,7224,7407,8769,8774,8991,18460,18808,19665,37132,39088,37862,42491,41446,42426,44376,44045,45628,46609,47420,46047
585,0.44,0.449,0.425,0.485,0.464,0.463,0.429,0.456,0.468,0.461,0.455,0.447,0.459,0.439,0.442,0.443,0.425,0.44,0.428,0.413,0.422,0.44,0.445,0.448,0.516,0.485,0.488,0.46,0.457,0.464,0.469,0.46,0.476,0.49,0.488,0.481,2628,2668,2611,3141,2959,2956,3369,3499,3696,5324,4643,4859,6539,5873,5838,7425,7235,7417,8816,8796,9022,18456,18797,19666,37116,39172,38062,42893,41781,42841,44783,44677,46096,47026,47935,46385
600,0.443,0.452,0.428,0.489,0.468,0.466,0.43,0.458,0.471,0.465,0.458,0.45,0.461,0.441,0.444,0.445,0.427,0.443,0.43,0.414,0.423,0.443,0.448,0.449,0.517,0.487,0.489,0.463,0.457,0.466,0.47,0.461,0.474,0.489,0.492,0.481,2645,2684,2626,3169,2983,2981,3390,3519,3720,5350,4668,4884,6566,5884,5852,7445,7257,7441,8842,8818,9044,18448,18823,19665,37223,39346,38179,43281,42087,43257,45172,44995,46532,47534,48319,46849
615,0.445,0.455,0.431,0.492,0.471,0.469,0.433,0.462,0.474,0.469,0.461,0.454,0.464,0.443,0.446,0.447,0.43,0.445,0.432,0.416,0.425,0.445,0.451,0.451,0.519,0.49,0.492,0.465,0.458,0.467,0.469,0.462,0.481,0.494,0.493,0.48,2660,2701,2648,3197,3012,2995,3414,3533,3751,5387,4692,4917,6603,5890,5865,7472,7271,7453,8875,8845,9071,18468,18837,19659,37263,39440,38375,43670,42538,43679,45689,45552,47160,47929,48825,47349
630,0.447,0.458,0.433,0.496,0.475,0.472,0.434,0.464,0.476,0.472,0.465,0.457,0.466,0.444,0.449,0.449,0.432,0.447,0.434,0.418,0.427,0.447,0.453,0.453,0.521,0.492,0.495,0.468,0.458,0.468,0.467,0.462,0.486,0.49,0.49,0.48,2674,2721,2665,3228,3038,3009,3444,3553,3775,5432,4717,4933,6627,5913,5889,7475,7291,7482,8890,8855,9104,18513,18867,19711,37240,39423,38526,44099,42909,44068,46107,45952,47634,48522,49201,47645
645,0.449,0.462,0.437,0.5,0.478,0.476,0.437,0.466,0.479,0.475,0.468,0.46,0.469,0.448,0.452,0.452,0.436,0.451,0.437,0.42,0.429,0.449,0.455,0.454,0.523,0.495,0.497,0.47,0.46,0.47,0.468,0.464,0.482,0.496,0.489,0.479,2691,2742,2684,3251,3063,3039,3474,3576,3807,5459,4740,4967,6656,5910,5913,7500,7316,7516,8925,8877,9113,18537,18881,19700,37092,39395,38617,44522,43299,44466,46558,46523,47983,48830,49589,48380
660,0.452,0.465,0.439,0.503,0.482,0.48,0.439,0.469,0.482,0.479,0.471,0.463,0.471,0.45,0.454,0.454,0.439,0.453,0.439,0.422,0.432,0.451,0.458,0.456,0.524,0.497,0.499,0.473,0.461,0.471,0.47,0.465,0.486,0.498,0.486,0.478,2717,2763,2700,3276,3090,3049,3506,3603,3832,5493,4770,4994,6684,5922,5931,7528,7350,7542,8947,8888,9135,18564,18947,19709,36932,39432,38748,44877,43630,44907,46963,46919,48588,49239,50395,48568
675,0.454,0.467,0.443,0.507,0.485,0.483,0.441,0.472,0.485,0.483,0.475,0.467,0.473,0.452,0.457,0.457,0.442,0.456,0.441,0.424,0.435,0.453,0.461,0.457,0.527,0.5,0.502,0.474,0.463,0.474,0.471,0.466,0.488,0.494,0.49,0.476,2732,2778,2722,3307,3117,3079,3537,3621,3861,5540,4803,5029,6715,5948,5937,7546,7367,7570,8970,8914,9163,18584,18960,19716,36940,39469,38757,45313,44107,45281,47476,47489,49020,49553,51079,49091
690,0.456,0.471,0.446,0.511,0.489,0.487,0.443,0.475,0.487,0.486,0.478,0.47,0.476,0.454,0.459,0.46,0.445,0.459,0.444,0.427,0.437,0.456,0.463,0.459,0.53,0.502,0.504,0.477,0.465,0.475,0.472,0.467,0.48,0.493,0.493,0.476,2747,2804,2740,3339,3153,3098,3572,3645,3893,5576,4829,5070,6739,5967,5974,7567,7404,7602,9001,8922,9188,18610,19006,19752,36984,39583,38884,45664,44418,45526,47966,47821,49428,50242,51548,49431
705,0.458,0.474,0.448,0.515,0.492,0.49,0.446,0.477,0.49,0.49,0.481,0.473,0.478,0.457,0.462,0.462,0.448,0.462,0.446,0.429,0.44,0.457,0.465,0.461,0.532,0.505,0.506,0.479,0.467,0.478,0.474,0.469,0.485,0.496,0.489,0.475,2772,2826,2756,3365,3182,3118,3600,3674,3922,5603,4859,5085,6783,5974,5992,7604,7432,7632,9014,8949,9219,18666,19078,19771,37025,39693,38997,45847,44618,45868,48367,48353,49818,51025,51539,49987
720,0.46,0.477,0.451,0.519,0.496,0.494,0.448,0.48,0.493,0.493,0.485,0.477,0.48,0.459,0.465,0.466,0.451,0.465,0.448,0.431,0.443,0.459,0.468,0.463,0.535,0.507,0.509,0.481,0.47,0.481,0.478,0.471,0.487,0.49,0.494,0.477,2787,2844,2782,3400,3204,3142,3631,3697,3950,5646,4883,5123,6806,6000,6018,7631,7462,7658,9046,8959,9253,18715,19100,19819,37230,39754,39149,46262,45056,46465,48504,48370,49873,51226,52512,50614
735,0.463,0.481,0.454,0.523,0.5,0.498,0.451,0.483,0.496,0.498,0.489,0.481,0.483,0.462,0.469,0.469,0.455,0.468,0.451,0.435,0.446,0.462,0.47,0.465,0.538,0.51,0.511,0.484,0.472,0.483,0.483,0.474,0.498,0.502,0.487,0.482,2810,2867,2798,3427,3232,3163,3658,3721,3975,5684,4915,5159,6831,6009,6034,7652,7487,7697,9066,8983,9284,18734,19143,19831,37357,39851,39243,46750,45649,47122,49073,49195,50381,51918,52701,50945
750,0.465,0.484,0.457,0.526,0.503,0.501,0.453,0.486,0.499,0.5,0.491,0.484,0.485,0.465,0.471,0.471,0.458,0.471,0.454,0.436,0.449,0.464,0.472,0.467,0.539,0.512,0.514,0.486,0.475,0.485,0.485,0.476,0.503,0.494,0.496,0.487,2829,2886,2816,3451,3260,3179,3687,3740,4003,5698,4935,5183,6852,6029,6041,7678,7509,7720,9094,9009,9311,18730,19169,19867,37498,39881,39328,47217,46392,47784,50038,49990,51332,52583,53307,51413
765,0.467,0.487,0.459,0.53,0.507,0.505,0.455,0.488,0.502,0.503,0.494,0.487,0.487,0.467,0.473,0.475,0.46,0.473,0.456,0.438,0.452,0.465,0.474,0.468,0.54,0.514,0.516,0.487,0.478,0.487,0.486,0.477,0.504,0.496,0.495,0.476,2846,2907,2841,3487,3284,3202,3717,3767,4033,5747,4963,5220,6910,6042,6086,7715,7534,7763,9119,9028,9367,18798,19202,19877,37571,40051,39456,47973,47027,48444,50980,51093,52298,53236,53590,52027
780,0.47,0.489,0.463,0.534,0.51,0.508,0.457,0.491,0.505,0.506,0.497,0.49,0.49,0.469,0.476,0.477,0.464,0.477,0.458,0.441,0.455,0.468,0.476,0.47,0.541,0.517,0.518,0.49,0.481,0.489,0.484,0.476,0.501,0.5,0.492,0.482,2870,2937,2861,3510,3317,3224,3744,3790,4063,5768,4991,5241,6918,6056,6105,7744,7565,7796,9131,9040,9376,18828,19208,19936,37704,40076,39625,48487,47632,48994,51756,51541,53009,53754,54040,52607
795,0.472,0.493,0.466,0.538,0.513,0.512,0.46,0.494,0.507,0.509,0.5,0.493,0.491,0.472,0.479,0.48,0.467,0.48,0.46,0.443,0.457,0.47,0.478,0.472,0.542,0.519,0.521,0.492,0.483,0.492,0.483,0.477,0.501,0.5,0.495,0.475,2896,2956,2884,3540,3346,3247,3768,3815,4090,5800,5019,5285,6963,6068,6133,7763,7604,7835,9163,9075,9402,18889,19300,19978,37826,40299,39734,49048,48328,49698,52393,52026,53606,54234,54782,52959
