0,0,0.4,0.5,0.8,1,1.25,1.5,1.75,2,2.5,3,4,0,0.4,0.5,0.8,1,1.25,1.5,1.75,2,2.5,3,4
0,0.1,0.101,0.096,0.1,0.101,0.097,0.104,0.108,0.101,0.104,0.101,0.098,377,381,380,380,379,382,378,378,379,379,383,380
15,0.101,0.1,0.096,0.099,0.1,0.097,0.103,0.106,0.1,0.103,0.099,0.098,372,378,382,382,379,393,383,376,382,384,382,379
30,0.105,0.1,0.096,0.099,0.1,0.097,0.103,0.105,0.099,0.102,0.099,0.097,371,382,388,390,383,397,384,380,386,392,387,375
45,0.111,0.1,0.096,0.1,0.1,0.097,0.103,0.105,0.099,0.102,0.1,0.097,368,379,387,390,379,392,381,375,383,389,383,375
60,0.099,0.099,0.096,0.099,0.099,0.097,0.103,0.105,0.099,0.102,0.099,0.097,367,377,386,386,373,389,363,372,380,387,379,369
75,0.098,0.099,0.096,0.099,0.1,0.096,0.102,0.105,0.099,0.102,0.099,0.097,364,376,384,383,358,386,361,372,382,384,379,366
90,0.098,0.099,0.096,0.1,0.1,0.096,0.102,0.104,0.099,0.101,0.099,0.097,359,375,383,382,356,388,360,369,378,385,378,369
105,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.104,0.098,0.101,0.099,0.096,361,370,380,384,356,384,358,351,378,384,376,366
120,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.104,0.098,0.101,0.099,0.096,362,371,380,384,358,387,358,351,378,383,377,368
135,0.098,0.099,0.096,0.099,0.1,0.096,0.102,0.104,0.098,0.101,0.099,0.096,360,369,382,381,357,384,359,351,378,383,377,365
150,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.104,0.098,0.101,0.099,0.097,360,371,378,379,355,386,357,352,378,384,376,366
165,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.104,0.098,0.101,0.099,0.097,361,370,380,383,357,386,359,353,377,382,377,366
180,0.098,0.099,0.096,0.099,0.099,0.096,0.102,0.104,0.099,0.101,0.098,0.097,361,371,381,382,356,384,361,354,378,384,377,368
195,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.104,0.098,0.101,0.098,0.097,361,372,381,383,359,387,361,357,379,387,376,369
210,0.098,0.099,0.096,0.1,0.1,0.096,0.101,0.104,0.098,0.101,0.099,0.097,363,373,381,387,361,385,362,357,381,385,377,370
225,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.103,0.098,0.101,0.098,0.097,363,375,382,386,363,389,364,359,380,389,378,373
240,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.103,0.098,0.101,0.098,0.097,367,377,386,386,363,389,366,360,382,388,381,375
255,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.103,0.098,0.1,0.098,0.097,368,377,386,388,365,388,372,359,382,392,381,376
270,0.098,0.099,0.096,0.1,0.099,0.096,0.101,0.103,0.098,0.1,0.098,0.097,367,375,387,389,370,389,370,364,384,390,380,380
285,0.098,0.098,0.096,0.1,0.099,0.096,0.101,0.103,0.098,0.101,0.098,0.097,369,381,388,389,370,392,371,366,387,391,384,382
300,0.098,0.099,0.096,0.099,0.099,0.096,0.101,0.103,0.098,0.1,0.098,0.096,374,380,387,390,372,391,375,367,388,396,384,386
315,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.103,0.097,0.1,0.098,0.097,376,383,391,390,374,395,378,370,387,393,385,385
330,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.103,0.097,0.1,0.098,0.097,374,379,392,389,379,394,379,373,387,397,386,397
345,0.098,0.098,0.096,0.099,0.099,0.096,0.101,0.102,0.097,0.1,0.098,0.097,379,385,392,394,378,393,380,374,389,400,390,396
360,0.098,0.099,0.096,0.099,0.099,0.097,0.101,0.103,0.097,0.1,0.098,0.097,379,384,393,394,378,396,381,376,390,400,393,399
