555,0.101,0.097,0.1,0.095,0.095,0.097,0.098,0.098,0.102,0.103,0.1,0.101,390,373,370,370,370,368,368,353,335,324,323,316
570,0.101,0.097,0.1,0.095,0.095,0.097,0.098,0.098,0.101,0.103,0.1,0.101,392,374,370,370,374,367,367,353,331,323,324,316
585,0.101,0.097,0.1,0.095,0.095,0.097,0.098,0.098,0.101,0.103,0.1,0.101,392,376,374,372,376,368,367,356,335,327,324,315
600,0.101,0.097,0.1,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.1,0.101,396,375,373,373,371,368,368,357,334,327,325,316
615,0.101,0.097,0.1,0.095,0.095,0.097,0.098,0.099,0.102,0.103,0.1,0.101,399,374,373,374,377,368,370,359,338,327,324,321
630,0.101,0.097,0.1,0.095,0.094,0.097,0.097,0.099,0.101,0.103,0.099,0.102,401,379,376,375,376,370,370,364,337,329,328,318
645,0.101,0.097,0.1,0.095,0.095,0.097,0.098,0.099,0.101,0.103,0.1,0.102,403,379,377,375,380,373,375,362,339,330,325,320
660,0.102,0.097,0.1,0.095,0.095,0.097,0.098,0.099,0.101,0.103,0.1,0.101,402,380,380,375,381,374,377,361,338,328,327,320
675,0.102,0.097,0.1,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.1,0.102,404,383,383,381,384,378,378,365,339,330,327,321
690,0.101,0.097,0.1,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.1,0.101,408,388,388,382,385,382,380,368,342,330,327,320
705,0.101,0.097,0.1,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.1,0.102,414,388,388,383,386,384,380,368,343,330,331,320
720,0.101,0.097,0.1,0.095,0.095,0.097,0.097,0.099,0.101,0.103,0.1,0.102,414,386,393,384,385,385,381,372,343,332,332,324
735,0.101,0.097,0.1,0.095,0.095,0.098,0.098,0.099,0.101,0.103,0.1,0.102,418,390,391,385,389,387,383,373,346,332,332,324
750,0.102,0.097,0.099,0.095,0.095,0.097,0.098,0.099,0.101,0.103,0.1,0.102,421,392,394,392,391,389,384,375,349,335,333,327
765,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.098,0.101,0.102,0.1,0.101,425,397,399,388,395,393,386,381,347,339,335,328
780,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.098,0.101,0.102,0.1,0.101,431,397,399,392,396,393,390,381,351,336,332,327
795,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.099,0.101,433,397,405,393,398,397,390,382,350,339,334,328
810,0.102,0.097,0.099,0.095,0.095,0.097,0.097,0.099,0.101,0.103,0.1,0.102,436,400,404,396,401,397,392,385,353,340,338,329
825,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.098,0.101,0.102,0.099,0.101,439,404,407,400,401,396,393,384,355,341,335,326
840,0.101,0.097,0.099,0.095,0.094,0.097,0.097,0.099,0.101,0.102,0.1,0.102,438,405,408,403,405,401,394,387,352,343,340,332
855,0.101,0.097,0.099,0.095,0.095,0.098,0.097,0.098,0.101,0.103,0.1,0.102,442,406,410,404,411,403,399,390,358,345,336,331
870,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.099,0.101,0.103,0.1,0.101,445,408,414,405,411,404,397,390,357,346,339,335
885,0.101,0.097,0.099,0.095,0.095,0.097,0.097,0.098,0.101,0.103,0.1,0.102,447,410,416,408,410,404,401,393,361,346,341,332
900,0.102,0.096,0.099,0.095,0.095,0.097,0.098,0.099,0.101,0.102,0.099,0.102,452,413,416,410,412,406,404,392,360,347,341,337
