0.875,0.872,0.869,0.919,0.904,0.896,24225,25287,24506,27119,26417,26048
0.83,0.808,0.828,0.818,0.806,0.818,5516,5615,5433,5716,5591,5639
0.926,0.885,0.885,0.752,0.763,0.757,12541,12584,12578,6425,6979,7165
0.856,0.9,0.907,0.775,0.774,0.754,30628,32375,34297,4680,4645,4838
1.061,1.04,1.052,1.07,1.067,1.084,9063,8976,9034,8573,9016,9221
1.121,1.114,1.076,0.93,0.975,0.946,4903,4724,4942,2203,2375,2494
1.031,1.046,1.115,1.025,1.029,1.036,10030,10339,10909,1818,1935,1895
0.819,0.806,0.874,0.869,0.841,0.788,4091,4098,4198,817,815,834
0.299,0.312,0.312,0.318,0.307,0.32,361,353,334,331,332,331
