0,0,0.25,0.5,1,2,2.5,5,10,20,25,30,40,0,0.25,0.5,1,2,2.5,5,10,20,25,30,40
0,0.099,0.103,0.108,0.099,0.107,0.101,0.101,0.105,0.107,0.1,0.101,0.1,458,459,461,457,458,456,457,457,456,453,462,453
15,0.099,0.103,0.105,0.098,0.106,0.1,0.1,0.104,0.106,0.099,0.1,0.1,459,466,465,463,467,464,462,462,461,457,467,457
30,0.099,0.102,0.105,0.098,0.105,0.1,0.1,0.103,0.106,0.1,0.1,0.1,460,468,470,466,469,468,465,465,465,462,469,457
45,0.099,0.102,0.105,0.097,0.105,0.1,0.1,0.103,0.105,0.099,0.1,0.1,460,466,468,466,468,466,465,466,464,461,472,456
60,0.099,0.102,0.104,0.097,0.105,0.1,0.1,0.103,0.105,0.099,0.1,0.1,458,466,466,465,467,466,466,466,464,462,471,456
75,0.099,0.102,0.105,0.097,0.105,0.1,0.1,0.103,0.105,0.099,0.1,0.1,457,466,466,464,465,464,465,465,461,459,470,454
90,0.099,0.102,0.104,0.097,0.105,0.1,0.1,0.103,0.104,0.099,0.1,0.1,459,465,466,463,466,462,464,466,463,459,471,454
105,0.099,0.102,0.104,0.097,0.105,0.1,0.1,0.103,0.104,0.099,0.1,0.1,457,464,464,463,463,462,464,463,462,460,469,454
120,0.098,0.102,0.104,0.097,0.105,0.1,0.1,0.103,0.104,0.099,0.1,0.1,455,464,464,462,463,463,463,462,463,459,469,454
135,0.099,0.102,0.104,0.097,0.104,0.1,0.1,0.104,0.104,0.099,0.1,0.1,457,462,466,463,462,460,463,462,462,459,467,455
150,0.098,0.102,0.104,0.097,0.104,0.1,0.1,0.103,0.104,0.099,0.1,0.1,454,460,464,464,462,460,465,460,461,459,467,453
165,0.099,0.102,0.104,0.097,0.104,0.1,0.1,0.103,0.104,0.098,0.1,0.1,456,462,462,462,462,459,462,463,460,457,469,451
180,0.099,0.102,0.104,0.097,0.104,0.1,0.1,0.103,0.104,0.099,0.1,0.1,454,461,464,461,463,459,464,463,460,458,469,454
195,0.098,0.101,0.103,0.097,0.104,0.099,0.099,0.103,0.103,0.098,0.099,0.099,454,462,463,461,463,459,461,461,461,457,467,453
210,0.098,0.101,0.104,0.097,0.104,0.1,0.1,0.103,0.103,0.099,0.1,0.099,453,463,464,463,462,459,461,461,462,458,465,450
225,0.099,0.101,0.103,0.097,0.104,0.099,0.1,0.103,0.103,0.099,0.099,0.099,455,462,464,462,463,459,462,462,462,456,465,453
240,0.098,0.101,0.103,0.097,0.103,0.099,0.1,0.103,0.103,0.098,0.099,0.099,457,459,463,461,461,458,462,461,461,458,467,454
255,0.098,0.101,0.103,0.097,0.103,0.1,0.099,0.103,0.103,0.098,0.099,0.099,456,462,464,463,464,458,460,460,461,458,466,455
270,0.098,0.101,0.103,0.097,0.103,0.099,0.1,0.102,0.103,0.098,0.099,0.099,456,460,463,462,462,459,460,461,460,457,468,455
285,0.098,0.101,0.103,0.097,0.103,0.1,0.1,0.102,0.103,0.098,0.099,0.099,457,460,462,461,463,459,461,460,460,458,468,453
300,0.098,0.101,0.103,0.097,0.103,0.099,0.099,0.102,0.103,0.098,0.099,0.099,454,462,464,463,463,460,459,461,459,458,468,453
315,0.099,0.102,0.103,0.097,0.104,0.099,0.1,0.103,0.103,0.098,0.1,0.1,458,461,464,462,464,460,463,459,459,457,467,453
330,0.098,0.101,0.103,0.097,0.103,0.099,0.099,0.102,0.103,0.098,0.099,0.099,457,464,464,460,463,459,462,462,463,457,466,454
345,0.098,0.101,0.103,0.096,0.103,0.099,0.099,0.102,0.103,0.098,0.099,0.099,458,463,464,463,463,458,461,458,459,459,466,456
360,0.098,0.101,0.103,0.097,0.103,0.099,0.099,0.102,0.103,0.098,0.099,0.099,457,463,463,462,464,460,462,459,457,455,467,454
375,0.098,0.101,0.103,0.097,0.103,0.099,0.099,0.102,0.103,0.098,0.099,0.099,459,464,464,460,463,459,462,462,459,457,468,455
390,0.098,0.101,0.103,0.097,0.103,0.099,0.099,0.102,0.102,0.098,0.099,0.099,460,462,465,461,463,460,460,459,460,457,465,456
405,0.098,0.101,0.103,0.097,0.103,0.099,0.1,0.102,0.103,0.098,0.099,0.099,459,463,464,463,462,459,462,459,459,456,465,457
